id,origem,destino,valor,timestamp
ID05667;ORIG099;DEST618;214,01;2024-11-13
ID03106;ORIG001;DEST632;369,84;2023-01-26
ID05669;ORIG085;DEST700;19,94;2020-12-18
ID05670;ORIG002;DEST853;666,72;2024-02-28
ID05671;ORIG013;DEST260;893,58;2023-09-05
ID01453;ORIG040;DEST377;775,24;2022-07-02
ID05673;ORIG010;DEST531;986,44;2023-05-28
ID05674;ORIG002;DEST077;799,30;2024-01-26
ID04212;ORIG011;DEST943;964,26;2023-11-10
ID00003;ORIG015;DEST236;981,54;2021-02-07
ID05677;ORIG018;DEST460;104,77;2024-03-19
ID05678;ORIG017;DEST174;864,24;2020-05-24
ID05679;ORIG017;DEST598;117,11;2022-02-18
ID05680;ORIG006;DEST915;424,63;2022-06-07
ID05681;ORIG012;DEST807;599,17;2024-12-17
ID05682;ORIG051;DEST510;521,73;2022-07-28
ID05683;ORIG035;DEST791;830,08;2022-11-26
ID05684;ORIG022;DEST474;256,45;2022-06-09
ID05685;ORIG071;DEST186;514,44;2020-04-12
ID01222;ORIG019;DEST366;266,03;2023-07-17
ID05687;ORIG006;DEST269;463,28;2020-08-10
ID05688;ORIG054;DEST144;128,08;2020-06-15
ID05689;ORIG097;DEST391;580,34;2021-06-12
ID05690;ORIG011;DEST210;297,80;2022-10-23
ID05691;ORIG007;DEST091;10,32;2022-02-19
ID05692;ORIG001;DEST042;332,68;2022-11-06
ID05693;ORIG005;DEST374;19,52;2022-03-16
ID05694;ORIG012;DEST021;720,30;2020-01-07
ID05695;ORIG015;DEST085;902,72;2024-11-03
ID05696;ORIG017;DEST752;307,45;2022-04-08
ID05697;ORIG032;DEST956;609,85;2023-01-02
ID05698;ORIG009;DEST266;472,02;2023-03-01
ID05699;ORIG060;DEST539;240,14;2020-07-21
ID05700;ORIG081;DEST858;59,33;2021-07-16
ID05701;ORIG001;DEST215;722,65;2023-01-02
ID02857;ORIG016;DEST595;578,67;2024-11-22
ID05703;ORIG011;DEST633;486,78;2021-10-26
ID05704;ORIG005;DEST233;519,55;2022-06-08
ID05705;ORIG099;DEST309;328,67;2022-06-13
ID05155;ORIG016;DEST111;85,72;2021-02-25
ID05707;ORIG004;DEST746;118,74;2022-04-12
ID05708;ORIG000;DEST301;523,54;2024-01-06
ID05709;ORIG007;DEST117;680,89;2020-07-18
ID05710;ORIG012;DEST307;672,33;2021-08-27
ID05711;ORIG005;DEST720;466,26;2024-04-21
ID05712;ORIG013;DEST382;150,09;2022-11-13
ID05713;ORIG007;DEST922;981,68;2020-04-14
ID05714;ORIG005;DEST934;337,46;2024-09-11
ID05715;ORIG018;DEST840;456,60;2022-01-22
ID05716;ORIG007;DEST755;493,88;2020-06-20
ID05717;ORIG019;DEST603;819,57;2024-01-27
ID05718;ORIG003;DEST668;819,10;2020-07-18
ID05719;ORIG000;DEST857;394,41;2021-07-16
ID05720;ORIG019;DEST007;614,11;2024-02-26
ID05721;ORIG058;DEST248;240,24;2023-05-11
ID05722;ORIG001;DEST573;487,04;2022-07-25
ID05723;ORIG017;DEST607;180,31;2023-07-13
ID05724;ORIG004;DEST481;938,81;2023-02-18
ID05725;ORIG015;DEST344;875,22;2024-06-23
ID05726;ORIG009;DEST518;911,88;2023-02-23
ID05727;ORIG015;DEST525;294,04;2022-01-27
ID05728;ORIG014;DEST187;672,25;2023-05-21
ID00554;ORIG023;DEST767;772,32;2021-04-05
ID05730;ORIG039;DEST699;998,31;2022-05-12
ID05731;ORIG041;DEST402;949,68;2020-03-02
ID05732;ORIG003;DEST783;776,92;2023-12-17
ID05733;ORIG086;DEST828;261,27;2020-08-24
ID05734;ORIG094;DEST968;291,59;2020-04-11
ID05735;ORIG017;DEST570;142,69;2020-07-01
ID05736;ORIG017;DEST412;440,84;2021-07-24
ID05737;ORIG003;DEST009;935,99;2022-05-19
ID05738;ORIG004;DEST338;990,99;2023-06-27
ID05739;ORIG005;DEST421;956,99;2023-09-04
ID05740;ORIG001;DEST371;239,29;2023-08-09
ID05741;ORIG010;DEST704;615,35;2020-03-19
ID05742;ORIG003;DEST442;103,00;2022-12-06
ID05743;ORIG012;DEST520;208,43;2020-01-12
ID05262;ORIG011;DEST509;48,10;2023-07-05
ID05745;ORIG014;DEST608;51,78;2021-02-14
ID05746;ORIG084;DEST712;424,91;2022-09-28
ID05747;ORIG000;DEST128;477,68;2020-06-07
ID05748;ORIG002;DEST771;38,83;2021-12-13
ID05749;ORIG001;DEST500;749,24;2021-03-15
ID05750;ORIG008;DEST020;150,46;2024-05-13
ID05751;ORIG025;DEST045;339,71;2024-12-13
ID05752;ORIG007;DEST204;786,72;2022-05-01
ID05753;ORIG017;DEST541;284,35;2023-06-04
ID05754;ORIG017;DEST327;10,30;2024-04-16
ID05755;ORIG005;DEST852;326,29;2021-08-12
ID05756;ORIG019;DEST743;228,78;2021-10-25
ID05757;ORIG015;DEST055;836,46;2020-11-15
ID05758;ORIG002;DEST662;716,17;2022-07-17
ID05759;ORIG042;DEST875;593,88;2020-02-23
ID05760;ORIG017;DEST877;678,20;2020-02-10
ID05761;ORIG018;DEST435;858,96;2024-09-15
ID05762;ORIG018;DEST580;99,10;2022-07-12
ID05763;ORIG021;DEST941;135,06;2022-09-25
ID05764;ORIG019;DEST624;183,74;2023-11-17
ID05765;ORIG010;DEST916;291,82;2024-11-17
ID05766;ORIG012;DEST103;374,27;2024-03-08
ID05767;ORIG033;DEST568;542,81;2020-10-08
ID05768;ORIG006;DEST594;359,64;2020-12-28
ID05769;ORIG005;DEST858;808,17;2022-12-25
ID05770;ORIG007;DEST818;466,02;2022-03-04
ID05771;ORIG017;DEST810;927,41;2024-03-20
ID05772;ORIG030;DEST601;791,05;2020-05-01
ID05773;ORIG017;DEST578;98,72;2024-10-13
ID05774;ORIG016;DEST350;78,32;2021-07-16
ID05775;ORIG098;DEST640;686,64;2023-11-15
ID05776;ORIG002;DEST831;289,19;2020-09-17
ID05777;ORIG007;DEST431;481,10;2024-02-12
ID05778;ORIG084;DEST274;790,53;2024-08-28
ID05779;ORIG017;DEST724;946,27;2024-07-02
ID05780;ORIG006;DEST231;734,91;2022-08-23
ID05781;ORIG059;DEST137;651,80;2024-02-10
ID05782;ORIG015;DEST977;894,29;2021-08-01
ID05783;ORIG008;DEST312;649,99;2023-04-10
ID05784;ORIG014;DEST282;604,08;2023-11-20
ID05785;ORIG014;DEST504;385,69;2020-02-20
ID00041;ORIG082;DEST349;118,07;2021-10-19
ID05077;ORIG002;DEST686;777,36;2020-05-26
ID05788;ORIG011;DEST474;684,25;2024-10-24
ID05789;ORIG015;DEST808;213,13;2023-05-14
ID05790;ORIG007;DEST561;132,21;2024-11-28
ID05791;ORIG014;DEST513;661,23;2021-05-06
ID05792;ORIG017;DEST953;78,60;2021-05-11
ID05793;ORIG087;DEST972;693,53;2020-09-24
ID05794;ORIG008;DEST974;467,51;2022-03-12
ID05795;ORIG009;DEST513;441,42;2023-08-03
ID00600;ORIG018;DEST920;293,55;2024-04-08
ID05797;ORIG011;DEST009;620,92;2022-09-11
ID05798;ORIG007;DEST571;474,41;2021-11-25
ID04353;ORIG045;DEST370;382,86;2023-03-17
ID05800;ORIG091;DEST081;803,09;2021-11-21
ID05801;ORIG018;DEST917;511,71;2023-05-27
ID05802;ORIG011;DEST760;332,66;2020-01-24
ID05803;ORIG012;DEST683;500,40;2024-11-28
ID05804;ORIG013;DEST150;617,37;2023-03-09
ID05805;ORIG014;DEST211;54,04;2024-05-05
ID05806;ORIG005;DEST909;780,41;2024-08-14
ID05807;ORIG051;DEST306;388,60;2021-02-27
ID05808;ORIG007;DEST379;785,18;2020-03-24
ID05809;ORIG010;DEST704;913,01;2023-05-20
ID05810;ORIG008;DEST009;307,09;2023-06-26
ID05811;ORIG015;DEST155;935,78;2021-02-13
ID03264;ORIG007;DEST279;271,58;2024-03-08
ID05813;ORIG007;DEST325;121,66;2022-12-24
ID00750;ORIG004;DEST686;656,14;2024-02-03
ID05815;ORIG074;DEST575;902,58;2021-11-02
ID05816;ORIG086;DEST008;224,43;2024-06-09
ID05817;ORIG006;DEST481;162,58;2020-08-17
ID05818;ORIG004;DEST457;103,81;2020-03-17
ID05819;ORIG008;DEST784;986,73;2020-05-04
ID05820;ORIG007;DEST750;731,18;2021-08-05
ID05821;ORIG030;DEST657;320,16;2022-01-28
ID04192;ORIG011;DEST990;435,22;2024-10-24
ID05823;ORIG069;DEST361;562,71;2020-08-17
ID05824;ORIG011;DEST499;570,81;2024-04-10
ID05825;ORIG012;DEST416;404,75;2020-11-09
ID00410;ORIG008;DEST197;823,45;2024-10-02
ID05827;ORIG019;DEST557;690,83;2020-06-07
ID05828;ORIG009;DEST515;735,70;2024-10-06
ID05829;ORIG049;DEST668;602,15;2020-05-01
ID05830;ORIG082;DEST674;98,15;2021-12-17
ID01362;ORIG015;DEST270;419,31;2024-11-17
ID05832;ORIG028;DEST927;65,66;2024-10-10
ID05833;ORIG012;DEST622;585,50;2021-12-07
ID05834;ORIG009;DEST708;960,53;2021-09-20
ID05835;ORIG001;DEST162;771,03;2023-07-02
ID05836;ORIG009;DEST146;642,70;2023-10-24
ID05837;ORIG019;DEST703;739,02;2024-11-17
ID05838;ORIG001;DEST156;213,15;2020-10-08
ID05839;ORIG069;DEST214;242,68;2023-02-26
ID05840;ORIG005;DEST308;394,68;2024-02-28
ID05841;ORIG000;DEST980;339,19;2020-04-01
ID01871;ORIG012;DEST713;467,97;2024-06-07
ID05843;ORIG013;DEST271;722,61;2023-09-26
ID05844;ORIG044;DEST822;455,20;2021-01-01
ID03777;ORIG017;DEST769;863,20;2020-10-25
ID05846;ORIG054;DEST309;371,74;2020-10-16
ID05847;ORIG012;DEST239;236,39;2020-11-08
ID05848;ORIG014;DEST527;23,98;2024-11-12
ID05849;ORIG007;DEST354;146,80;2022-10-13
ID05850;ORIG001;DEST592;60,94;2022-05-24
ID05851;ORIG015;DEST510;484,12;2024-12-06
ID05852;ORIG037;DEST843;917,43;2021-06-10
ID05853;ORIG015;DEST858;55,87;2023-12-06
ID05854;ORIG004;DEST166;514,77;2023-01-08
ID05855;ORIG017;DEST773;616,51;2023-09-20
ID05856;ORIG057;DEST295;419,90;2024-03-20
ID03277;ORIG004;DEST541;897,51;2021-12-11
ID05858;ORIG003;DEST377;689,86;2023-09-01
ID02805;ORIG006;DEST397;284,06;2023-12-09
ID05860;ORIG083;DEST605;78,14;2020-06-03
ID05861;ORIG009;DEST598;700,69;2023-11-21
ID05862;ORIG012;DEST522;573,96;2022-01-23
ID05863;ORIG017;DEST916;596,59;2024-06-21
ID05864;ORIG010;DEST863;677,52;2023-08-18
ID05865;ORIG008;DEST438;545,99;2022-06-19
ID05866;ORIG020;DEST043;494,67;2021-07-27
ID05867;ORIG004;DEST028;588,98;2022-08-11
ID05868;ORIG052;DEST707;743,13;2022-11-05
ID02487;ORIG085;DEST741;235,55;2021-06-12
ID05870;ORIG005;DEST440;232,38;2020-09-05
ID05871;ORIG005;DEST090;33,17;2022-12-24
ID05872;ORIG065;DEST705;184,90;2024-01-07
ID05873;ORIG009;DEST836;713,32;2023-06-15
ID05874;ORIG019;DEST979;52,64;2022-05-20
ID05875;ORIG018;DEST389;151,49;2022-09-17
ID05876;ORIG010;DEST132;288,60;2023-01-24
ID05877;ORIG003;DEST226;368,07;2021-06-19
ID05878;ORIG004;DEST226;360,07;2022-05-01
ID05879;ORIG001;DEST693;969,09;2020-02-22
ID05880;ORIG016;DEST780;257,10;2023-12-13
ID05881;ORIG009;DEST001;420,15;2020-05-04
ID05882;ORIG007;DEST862;895,45;2020-09-16
ID05883;ORIG001;DEST007;199,17;2023-02-13
ID05884;ORIG065;DEST428;26,97;2022-08-09
ID02295;ORIG008;DEST760;289,89;2020-05-22
ID05886;ORIG019;DEST151;464,77;2021-11-09
ID05887;ORIG034;DEST984;886,61;2023-10-01
ID05888;ORIG004;DEST301;221,79;2022-06-05
ID05889;ORIG012;DEST921;675,62;2022-03-06
ID05890;ORIG015;DEST597;770,51;2024-03-06
ID05891;ORIG002;DEST141;776,53;2020-05-08
ID05892;ORIG000;DEST866;629,79;2020-11-17
ID05893;ORIG000;DEST741;759,81;2020-02-20
ID05894;ORIG082;DEST550;428,19;2024-06-27
ID05895;ORIG017;DEST500;438,85;2021-02-18
ID05896;ORIG008;DEST156;792,17;2022-04-03
ID01838;ORIG078;DEST391;22,09;2024-10-04
ID05898;ORIG017;DEST157;896,82;2022-06-10
ID05899;ORIG008;DEST295;392,57;2022-03-01
ID05900;ORIG007;DEST411;173,42;2023-11-25
ID05901;ORIG010;DEST127;355,77;2023-05-10
ID05902;ORIG010;DEST030;802,96;2022-01-12
ID05320;ORIG079;DEST076;523,76;2024-03-16
ID05904;ORIG000;DEST265;420,15;2022-03-06
ID05905;ORIG007;DEST410;695,86;2024-06-08
ID05906;ORIG019;DEST060;228,54;2024-03-13
ID00288;ORIG007;DEST353;675,94;2022-06-21
ID05908;ORIG017;DEST717;268,16;2020-03-26
ID05909;ORIG012;DEST591;773,24;2021-07-02
ID05910;ORIG076;DEST409;409,39;2023-10-07
ID05911;ORIG002;DEST893;489,53;2022-07-05
ID05846;ORIG000;DEST017;312,48;2022-08-04
ID05913;ORIG007;DEST887;422,98;2020-09-08
ID05914;ORIG018;DEST785;273,93;2024-08-14
ID05915;ORIG009;DEST045;68,85;2020-02-14
ID01676;ORIG014;DEST832;491,13;2023-01-19
ID05917;ORIG008;DEST550;131,11;2023-08-08
ID05918;ORIG002;DEST444;240,56;2022-11-16
ID05919;ORIG010;DEST772;336,74;2023-06-24
ID05920;ORIG000;DEST626;733,40;2021-01-22
ID05921;ORIG012;DEST406;128,70;2021-08-14
ID05922;ORIG019;DEST742;846,56;2021-06-10
ID05923;ORIG068;DEST576;20,63;2020-07-15
ID05924;ORIG011;DEST570;507,13;2023-01-17
ID05925;ORIG070;DEST057;531,23;2022-11-17
ID05926;ORIG016;DEST757;490,02;2023-12-09
ID05927;ORIG006;DEST130;230,56;2021-11-09
ID05928;ORIG005;DEST008;736,42;2022-12-06
ID05929;ORIG007;DEST514;953,18;2020-01-15
ID05930;ORIG003;DEST781;565,00;2020-01-28
ID05931;ORIG008;DEST878;340,71;2021-11-24
ID05932;ORIG017;DEST053;198,48;2022-02-25
ID05933;ORIG023;DEST447;963,01;2021-01-24
ID05934;ORIG017;DEST674;827,79;2022-07-22
ID05935;ORIG003;DEST859;972,90;2020-02-25
ID05755;ORIG007;DEST394;727,77;2023-08-02
ID05937;ORIG010;DEST030;141,12;2022-08-17
ID03898;ORIG012;DEST207;442,26;2021-09-24
ID05939;ORIG011;DEST998;384,57;2020-11-22
ID05940;ORIG014;DEST425;964,84;2024-09-27
ID02996;ORIG018;DEST681;676,70;2022-03-24
ID05942;ORIG032;DEST111;127,17;2024-02-21
ID05943;ORIG018;DEST165;331,63;2020-04-06
ID05944;ORIG012;DEST550;593,90;2022-01-11
ID05945;ORIG012;DEST614;164,07;2020-06-02
ID05946;ORIG013;DEST841;756,36;2022-10-04
ID05947;ORIG032;DEST702;577,06;2020-11-24
ID05948;ORIG003;DEST190;556,26;2020-12-21
ID05949;ORIG036;DEST025;692,40;2021-04-20
ID05950;ORIG005;DEST845;61,75;2024-02-22
ID05951;ORIG017;DEST576;906,66;2024-05-06
ID05952;ORIG009;DEST659;340,23;2024-09-03
ID04370;ORIG003;DEST670;592,99;2021-09-26
ID05954;ORIG001;DEST107;147,98;2024-02-26
ID05955;ORIG001;DEST054;962,60;2024-04-23
ID05956;ORIG054;DEST985;38,01;2020-04-19
ID05957;ORIG001;DEST771;145,57;2022-06-03
ID05958;ORIG067;DEST391;359,61;2024-12-18
ID05959;ORIG019;DEST635;761,59;2024-10-25
ID05960;ORIG008;DEST945;418,50;2024-09-13
ID05961;ORIG020;DEST930;827,96;2023-02-07
ID05962;ORIG095;DEST079;626,39;2023-12-06
ID05963;ORIG017;DEST099;385,56;2021-12-14
ID05964;ORIG015;DEST096;150,59;2024-04-24
ID05965;ORIG011;DEST290;682,33;2021-01-18
ID05966;ORIG011;DEST159;572,35;2023-11-26
ID05967;ORIG008;DEST591;226,92;2020-11-01
ID05968;ORIG002;DEST518;736,56;2022-04-06
ID05969;ORIG003;DEST714;966,57;2023-10-20
ID05970;ORIG016;DEST349;265,53;2022-08-28
ID05971;ORIG008;DEST727;452,58;2023-08-06
ID05917;ORIG010;DEST632;78,48;2021-04-25
ID05973;ORIG015;DEST793;413,76;2020-10-06
ID05974;ORIG010;DEST783;529,59;2021-03-07
ID05975;ORIG001;DEST367;176,34;2021-08-04
ID05976;ORIG019;DEST626;618,75;2020-08-27
ID05977;ORIG014;DEST997;808,22;2022-08-23
ID05978;ORIG000;DEST025;286,13;2024-02-24
ID05979;ORIG007;DEST817;215,21;2020-11-10
ID05980;ORIG010;DEST716;889,90;2022-11-18
ID05981;ORIG005;DEST541;704,74;2020-02-18
ID05982;ORIG010;DEST573;681,18;2020-05-28
ID05983;ORIG016;DEST762;394,50;2022-02-28
ID05984;ORIG016;DEST042;215,14;2022-02-07
ID05985;ORIG013;DEST215;732,40;2022-03-25
ID05986;ORIG002;DEST984;127,55;2022-03-11
ID05987;ORIG009;DEST283;860,20;2024-06-03
ID05988;ORIG069;DEST974;443,11;2021-02-16
ID05989;ORIG018;DEST344;517,84;2024-11-14
ID05990;ORIG012;DEST906;775,12;2021-05-05
ID05991;ORIG007;DEST872;437,59;2020-11-06
ID05992;ORIG011;DEST098;429,10;2020-07-05
ID05993;ORIG017;DEST779;354,50;2021-09-04
ID04700;ORIG065;DEST343;98,74;2021-04-02
ID05194;ORIG004;DEST023;96,51;2020-05-02
ID05996;ORIG014;DEST223;933,29;2021-11-04
ID05997;ORIG019;DEST003;930,20;2020-05-26
ID05998;ORIG003;DEST419;74,42;2022-12-18
ID05999;ORIG067;DEST998;684,95;2021-11-17
ID02577;ORIG000;DEST652;493,06;2024-05-02
ID06001;ORIG005;DEST845;220,55;2024-12-24
ID06002;ORIG001;DEST725;930,35;2024-09-20
ID06003;ORIG015;DEST212;594,66;2022-01-11
ID06004;ORIG003;DEST097;627,45;2022-11-17
ID06005;ORIG017;DEST911;446,66;2023-12-05
ID06006;ORIG010;DEST455;178,94;2022-01-18
ID06007;ORIG013;DEST709;332,97;2020-08-05
ID06008;ORIG072;DEST900;697,26;2021-07-14
ID06009;ORIG051;DEST351;149,82;2020-02-19
ID06010;ORIG014;DEST145;180,90;2022-02-27
ID06011;ORIG059;DEST086;412,34;2022-11-20
ID06012;ORIG002;DEST412;461,78;2024-08-04
ID06013;ORIG036;DEST316;484,96;2022-06-07
ID06014;ORIG004;DEST456;356,35;2020-01-15
ID04180;ORIG010;DEST219;987,40;2023-07-23
ID06016;ORIG011;DEST169;463,04;2024-09-19
ID05217;ORIG083;DEST803;275,28;2021-01-16
ID03534;ORIG069;DEST776;853,15;2023-07-10
ID06019;ORIG091;DEST406;280,17;2022-07-12
ID06020;ORIG014;DEST209;505,47;2022-11-22
ID06021;ORIG006;DEST433;143,05;2022-05-14
ID03041;ORIG002;DEST400;684,39;2020-08-11
ID06023;ORIG012;DEST583;593,63;2024-12-25
ID06024;ORIG013;DEST334;571,50;2021-10-08
ID06025;ORIG005;DEST622;237,34;2022-12-20
ID06026;ORIG009;DEST103;442,30;2022-05-28
ID06027;ORIG015;DEST038;755,96;2020-02-07
ID02680;ORIG000;DEST284;696,47;2022-04-27
ID06029;ORIG073;DEST703;599,67;2020-02-19
ID01043;ORIG008;DEST274;37,95;2024-11-05
ID06031;ORIG004;DEST065;154,36;2024-06-12
ID06032;ORIG097;DEST503;42,11;2022-11-11
ID06033;ORIG000;DEST126;540,10;2024-12-08
ID06034;ORIG012;DEST113;198,82;2022-11-22
ID06035;ORIG007;DEST825;172,19;2024-09-19
ID06036;ORIG010;DEST790;75,48;2023-11-01
ID04175;ORIG013;DEST466;953,38;2020-08-07
ID06038;ORIG019;DEST269;808,84;2021-07-17
ID06039;ORIG015;DEST014;487,13;2023-12-27
ID06040;ORIG014;DEST677;698,41;2020-10-14
ID04211;ORIG001;DEST607;880,88;2023-12-12
ID04000;ORIG013;DEST113;121,52;2024-03-10
ID06043;ORIG038;DEST083;540,46;2021-05-09
ID06044;ORIG030;DEST559;333,63;2021-06-20
ID06045;ORIG007;DEST348;692,12;2022-05-08
ID06046;ORIG038;DEST025;717,21;2022-11-04
ID06047;ORIG065;DEST979;408,87;2021-09-17
ID04957;ORIG055;DEST626;905,55;2020-10-25
ID06049;ORIG003;DEST252;833,45;2022-05-08
ID06050;ORIG098;DEST062;31,62;2020-04-17
ID06051;ORIG013;DEST970;493,84;2022-10-13
ID06052;ORIG010;DEST287;545,33;2024-12-02
ID06053;ORIG005;DEST864;579,16;2022-09-11
ID06054;ORIG001;DEST840;76,60;2024-07-16
ID06055;ORIG046;DEST281;838,66;2022-08-13
ID06056;ORIG006;DEST184;46,12;2022-10-24
ID06057;ORIG012;DEST979;707,54;2021-03-22
ID06058;ORIG093;DEST226;284,88;2021-04-13
ID06059;ORIG018;DEST977;620,59;2022-08-10
ID06060;ORIG004;DEST171;319,46;2021-09-25
ID04050;ORIG011;DEST761;580,28;2024-04-10
ID06062;ORIG043;DEST246;871,72;2023-08-01
ID06063;ORIG072;DEST090;346,42;2020-12-09
ID03408;ORIG014;DEST140;801,23;2021-10-11
ID06065;ORIG017;DEST552;781,17;2024-09-23
ID06066;ORIG000;DEST345;999,74;2024-07-25
ID06067;ORIG012;DEST244;682,77;2021-08-10
ID06068;ORIG001;DEST209;479,20;2020-10-18
ID06069;ORIG075;DEST360;607,40;2024-05-14
ID06070;ORIG015;DEST469;916,59;2021-12-08
ID06071;ORIG061;DEST231;853,62;2022-02-21
ID06072;ORIG071;DEST078;42,42;2021-07-23
ID06073;ORIG013;DEST978;118,26;2020-12-27
ID06074;ORIG000;DEST704;757,79;2020-12-10
ID06075;ORIG014;DEST890;300,65;2023-12-25
ID06076;ORIG038;DEST780;886,57;2023-03-26
ID06077;ORIG000;DEST807;174,65;2021-10-08
ID06078;ORIG093;DEST930;816,94;2023-04-11
ID06079;ORIG003;DEST179;898,21;2022-07-18
ID06080;ORIG014;DEST890;941,85;2021-03-18
ID06081;ORIG069;DEST128;725,30;2024-07-14
ID06082;ORIG012;DEST287;86,76;2023-06-21
ID06083;ORIG013;DEST480;582,87;2023-10-17
ID02730;ORIG012;DEST774;358,22;2020-12-25
ID06085;ORIG006;DEST683;550,49;2024-01-26
ID06086;ORIG019;DEST884;828,18;2024-03-09
ID06087;ORIG013;DEST744;255,11;2020-02-13
ID06088;ORIG016;DEST915;219,82;2020-12-17
ID06089;ORIG088;DEST402;990,91;2020-06-20
ID06090;ORIG018;DEST992;246,86;2021-05-12
ID00341;ORIG021;DEST116;610,19;2020-06-14
ID06092;ORIG059;DEST837;514,27;2024-06-28
ID06093;ORIG001;DEST083;957,46;2021-09-10
ID00090;ORIG002;DEST743;341,86;2020-09-26
ID06095;ORIG008;DEST863;686,18;2021-11-27
ID06096;ORIG096;DEST227;270,71;2022-06-12
ID06097;ORIG012;DEST195;81,43;2023-03-15
ID05664;ORIG009;DEST838;576,28;2020-12-11
ID06099;ORIG013;DEST367;557,71;2023-01-21
ID06100;ORIG010;DEST296;174,76;2020-06-22
ID06101;ORIG017;DEST445;679,50;2022-12-08
ID06102;ORIG015;DEST547;842,42;2020-09-01
ID06103;ORIG014;DEST363;479,47;2020-03-22
ID06104;ORIG011;DEST985;93,93;2024-07-15
ID06105;ORIG019;DEST826;503,40;2024-04-11
ID06106;ORIG008;DEST973;184,39;2023-03-03
ID06107;ORIG087;DEST310;811,25;2023-05-28
ID06108;ORIG017;DEST700;481,22;2023-01-03
ID06109;ORIG011;DEST655;144,79;2023-02-23
ID06110;ORIG019;DEST522;616,07;2023-03-26
ID06111;ORIG093;DEST628;42,64;2021-08-13
ID06112;ORIG002;DEST368;989,93;2024-12-06
ID06113;ORIG002;DEST254;659,70;2020-04-05
ID06114;ORIG094;DEST291;827,71;2020-11-25
ID06115;ORIG007;DEST576;863,17;2022-01-18
ID06116;ORIG012;DEST072;331,48;2021-03-06
ID06117;ORIG083;DEST581;842,45;2022-11-04
ID06118;ORIG057;DEST524;277,25;2022-08-06
ID06119;ORIG006;DEST937;768,51;2022-10-10
ID06120;ORIG019;DEST743;448,21;2023-11-04
ID02201;ORIG048;DEST817;558,76;2023-04-05
ID02671;ORIG000;DEST654;960,02;2021-04-27
ID05251;ORIG014;DEST015;887,68;2020-03-14
ID06124;ORIG006;DEST029;236,16;2023-11-11
ID01906;ORIG045;DEST572;223,17;2021-01-25
ID06126;ORIG086;DEST098;701,04;2023-03-19
ID06127;ORIG005;DEST684;656,75;2021-03-25
ID00354;ORIG040;DEST920;400,38;2022-03-17
ID06129;ORIG009;DEST199;172,92;2021-06-08
ID06130;ORIG004;DEST629;896,04;2023-09-14
ID06131;ORIG001;DEST926;825,11;2023-04-07
ID06132;ORIG010;DEST728;115,99;2023-09-22
ID06133;ORIG002;DEST244;18,41;2020-02-21
ID06134;ORIG017;DEST334;681,85;2022-05-27
ID06135;ORIG016;DEST846;517,85;2023-01-05
ID06136;ORIG007;DEST952;183,49;2023-12-17
ID06137;ORIG010;DEST883;297,69;2023-11-10
ID06138;ORIG007;DEST745;548,44;2020-04-08
ID06139;ORIG002;DEST346;755,32;2022-06-23
ID06140;ORIG012;DEST653;130,90;2024-04-06
ID06141;ORIG003;DEST935;552,70;2022-02-17
ID06142;ORIG008;DEST465;167,51;2024-11-05
ID06143;ORIG003;DEST422;855,11;2022-07-12
ID06144;ORIG086;DEST211;718,15;2020-12-13
ID06145;ORIG010;DEST114;105,09;2022-09-10
ID04303;ORIG011;DEST297;529,82;2024-02-08
ID06147;ORIG016;DEST248;775,67;2021-12-11
ID06148;ORIG004;DEST503;835,30;2023-03-11
ID06149;ORIG008;DEST379;59,57;2023-03-27
ID05843;ORIG019;DEST579;255,41;2024-01-14
ID06151;ORIG004;DEST435;541,17;2021-11-20
ID06152;ORIG008;DEST822;514,50;2021-01-04
ID06153;ORIG008;DEST410;349,29;2021-08-13
ID06154;ORIG016;DEST898;865,74;2020-11-26
ID06155;ORIG019;DEST013;895,01;2023-09-20
ID06156;ORIG011;DEST227;916,64;2024-02-08
ID06157;ORIG074;DEST360;490,56;2022-02-22
ID06158;ORIG003;DEST356;583,71;2020-12-07
ID06159;ORIG012;DEST073;458,39;2023-03-10
ID06160;ORIG045;DEST691;159,14;2022-12-17
ID06161;ORIG001;DEST125;11,63;2020-05-26
ID06162;ORIG014;DEST089;993,32;2023-12-02
ID06163;ORIG009;DEST904;222,41;2024-09-25
ID06164;ORIG062;DEST155;822,65;2022-09-24
ID06165;ORIG072;DEST995;410,28;2024-07-19
ID06166;ORIG012;DEST139;576,32;2024-06-17
ID06167;ORIG032;DEST601;640,93;2023-08-01
ID06168;ORIG002;DEST495;935,85;2024-07-09
ID06169;ORIG013;DEST378;938,43;2021-04-09
ID06170;ORIG006;DEST317;371,13;2020-02-19
ID06171;ORIG007;DEST090;329,07;2024-05-26
ID06172;ORIG065;DEST862;754,41;2024-03-23
ID01985;ORIG001;DEST260;774,14;2023-12-02
ID06174;ORIG011;DEST511;410,00;2021-11-20
ID06175;ORIG010;DEST708;12,32;2024-12-07
ID06176;ORIG004;DEST549;22,58;2024-04-21
ID06177;ORIG012;DEST773;222,97;2021-07-03
ID06178;ORIG003;DEST037;883,01;2020-10-04
ID05426;ORIG035;DEST435;596,22;2021-11-09
ID06180;ORIG085;DEST716;502,36;2024-04-15
ID06181;ORIG044;DEST358;614,72;2021-08-04
ID06182;ORIG013;DEST054;70,81;2023-07-23
ID06183;ORIG001;DEST880;491,17;2020-08-04
